Dropbox	PubMed	30280027	Figure 3	Comparison of genera using LDA score by LEfSe analysis between primary sjogres patients(PSS) and healthy controls	p<0.01, LDA>4	no	23	22	case-control	age and sex matched 	not stated	China	human	oralcavity	saliva	sjogren's syndrome	16S	V3-V4	Illumina	11/28/18	Rimsha Azhar	PSS vs Control	UP	LEfSe	NO	NO	NO	NO	NO	NO	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Veillonella	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	k__Bacteria|p__Proteobacteria																																																																																																					
Dropbox	PubMed	30280027	Figure 3	Comparison of genera using LDA score by LEfSe analysis between primary sjogres patients(PSS) and healthy controls	p<0.01, LDA>4	no	23	22	case-control	age and sex matched 	not stated	China	human	oralcavity	saliva	sjogren's syndrome	16S	V3-V4	Illumina	11/28/18	Rimsha Azhar	PSS vs Control	DOWN	LEfSe	YES	YES	YES	YES	YES	NO	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae|g__Neisseria	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Rothia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Peptostreptococcus	c___	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales|f__Neisseriaceae	k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	k__Bacteria|p__Fusobacteria|c__Fusobacteriia	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	k__Bacteria|p__Firmicutes|c__Clostridia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales																																																																																							
Dropbox	PubMed																																																																																																																																							
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	20	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adolescent vs. obese adult 	UP	Kruskall-Wallis	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Gemellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Actinobacteria																																																																																															
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	20	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adolescent vs. obese adult 	DOWN	Kruskall-Wallis	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae																																																																																																							
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/3019	Marianthi Thomatos	obese adolescent vs. control adolescent 	UP	Kruskall-Wallis	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Gemellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	k__Bacteria|p__Actinobacteria																																																																																															
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adolescent vs. control adolescent 	DOWN	Kruskall-Wallis	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira																																																																																																							
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adolescent vs. control adult 	UP	Kruskall-Wallis	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Gemellaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	k__Bacteria|p__Actinobacteria																																																																																															
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adolescent vs. control adult 	DOWN	Kruskall-Wallis	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira																																																																																																							
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adult vs. control adolescent 	UP	Kruskall-Wallis	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	k__Bacteria|p__Actinobacteria																																																																																																		
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adult vs. control adolescent 	DOWN	Kruskall-Wallis	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Gemellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira																																																																																																					
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adult vs. control adult 	UP	Kruskall-Wallis	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Gemellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	k__Bacteria|p__Actinobacteria																																																																																																		
Dropbox	PubMed	29922272	Table S3	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months 	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	3/9/2019	Marianthi Thomatos	obese adult vs. control adult 	DOWN	Kruskall-Wallis	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae																																																																																																					
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	20	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adolescent  vs. obese adult  2	UP	Mann-Whitney (Wilcoxon)	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Firmicutes																																																																																																				
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	20	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adolescent  vs. obese adult 2	DOWN	Mann-Whitney (Wilcoxon)	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae																																																																																																									
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adolescent vs. control adolescent 2	UP	Mann-Whitney (Wilcoxon)	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Adlercreutzia	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella|s__Veillonella_parvula	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Firmicutes																																																																																															
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	24	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adolescent vs. control adolescent 2	DOWN	Mann-Whitney (Wilcoxon)	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira	k__Bacteria|p__Bacteroidetes																																																																																																						
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adolescent vs. control adult 2	UP	Mann-Whitney (Wilcoxon)	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_aerofaciens	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes																																																																																																					
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	25	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	 2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adolescent vs. control adult 2	DOWN	Mann-Whitney (Wilcoxon)	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira																																																																																																									
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adult vs. contorl adolescent 2	UP	Mann-Whitney (Wilcoxon)	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus																																																																																																					
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adult vs. contorl adolescent 2	DOWN	Mann-Whitney (Wilcoxon)	NA	NO	YES	NA	NA	NA	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f_Barnesiellaceae	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Oscillospira																																																																																																							
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adult vs. control adult 2	UP	Mann-Whitney (Wilcoxon)	NA	NO	NO	NA	NA	NA	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium|s__Faecalibacterium_prausnitzii	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium|s__Propionibacterium_acnes																																																																																																								
Dropbox	PubMed	29922272	Table 2	Gut microbiota markers in obese adolescent and adult patterns: age-dependent differential patterns	q<.05	yes	20	12	case-control	controls matched for age. excluded positiveity to Helicobacter pylori, intake of corticosteroids, antibiotics, or pre-probiotics, vitamin E or fish oil, chornic GI and previous bariatric surgery in cases. Excluded chronic diseases, GI infections in conrols as well as antibiotic and pre-probiotic intake  and omnivorous diet in controls	2 months	Italy	human	stool	stool	obesity	16S	V1-3	Roche454	12/1/2018	Marianthi Thomatos	obese adult vs. control adult 2	DOWN	Mann-Whitney (Wilcoxon)	NA	NO	YES	NA	NA	NA																																																																																																										
